date,month,city,available bikes,season,weather condition,temperature (degree C),trips per bike,total bike trips,number of users,registered users (%),occasional_users (%),tot bike trip duration (min),day income (euros),customer satisfaction,new day subscriptions
2020-08-26,8,Milan,187,summer,clear,29.19,83,14901,10935,62.0,38.0,256517.5,96425.5,8.36,6
2020-08-26,8,Madrid,186,summer,cloudy,42.09,107,15088,12065,62.4,37.6,122135.0,45824.6,8.12,5
2020-08-26,8,Berlin,183,summer,light rain,26.26,79,5085,4590,60.6,39.4,76220.9,28877.6,7.69,3
2020-08-26,8,London,188,summer,light rain,13.06,23,1566,1262,66.6,33.4,54624.2,20034.2,8.45,-7
2020-08-27,8,Paris,194,summer,clear,26.33,72,13369,10500,61.4,38.6,194730.3,73464.9,7.04,-3
2020-08-27,8,Milan,191,summer,heavy rain,26.14,84,2426,2007,61.4,38.6,76658.5,28910.1,7.8,4
2020-08-27,8,Madrid,188,summer,clear,28.96,88,15854,12609,63.6,36.4,260325.9,97074.8,6.87,-5
2020-08-27,8,Berlin,191,summer,cloudy,25.73,88,12711,10328,62.5,37.5,68021.9,25509.9,6.72,5
2020-08-27,8,London,192,summer,cloudy,18.1,68,9969,7999,61.2,38.8,242689.8,91634.5,7.34,-3
2020-08-28,8,Paris,189,summer,cloudy,31.43,92,13177,9899,63.4,36.6,165116.2,61621.4,7.57,4
2020-08-28,8,Milan,198,summer,light rain,35.08,88,6185,4520,63.4,36.6,161041.1,60087.7,7.29,3
2020-08-28,8,Madrid,193,summer,cloudy,25.46,74,10803,8791,61.4,38.6,145806.9,54988.8,8.26,2
2020-08-28,8,Berlin,192,summer,clear,19.18,52,9536,7162,65.4,34.6,21534.7,7950.8,6.44,7
2020-08-28,8,London,181,summer,light rain,18.73,49,3139,2373,67.7,32.3,64139.6,23386.8,6.19,-2
2020-08-29,8,Paris,194,summer,light rain,29.07,74,5091,4234,62.1,37.9,98455.5,37003.6,7.74,2
2020-08-29,8,Milan,190,summer,clear,27.4,86,15752,12374,60.0,40.0,463994.9,176355.6,6.59,5
2020-08-29,8,Madrid,190,summer,clear,31.66,92,16720,13992,63.8,36.2,160870.7,59917.6,7.44,-3
2020-08-29,8,Berlin,188,summer,heavy rain,20.51,40,1146,989,63.2,36.8,6963.2,2601.4,7.11,2
2020-08-29,8,London,191,summer,heavy rain,21.48,63,1813,1282,58.2,41.8,32043.6,12293.6,7.99,-4
2020-08-30,8,Paris,186,summer,clear,20.54,70,12530,10152,59.1,40.9,223173.6,85228.1,6.97,3
2020-08-30,8,Milan,190,summer,clear,33.7,95,17341,13048,63.8,36.2,94567.8,35219.6,7.38,6
2020-08-30,8,Madrid,192,summer,heavy rain,21.74,46,1355,1077,65.6,34.4,3697.1,1363.7,7.57,7
2020-08-30,8,Berlin,189,summer,clear,21.66,60,10878,9189,58.1,41.9,43912.6,16852.0,7.5,2
2020-08-30,8,London,193,summer,clear,26.9,73,13614,11293,61.4,38.6,250605.8,94545.7,7.27,-9
2020-08-31,8,Paris,183,summer,light rain,34.65,116,7490,6510,63.6,36.4,43482.1,16207.5,6.8,-4
2020-08-31,8,Milan,182,summer,heavy rain,24.88,73,2009,1609,65.2,34.8,4953.9,1830.6,7.24,4
2020-08-31,8,Madrid,197,summer,clear,27.75,83,15722,12323,63.9,36.1,348407.4,129706.9,7.68,3
2020-08-31,8,Berlin,187,summer,heavy rain,26.3,76,2144,1764,63.5,36.5,34685.8,12938.7,7.72,3
2020-08-31,8,London,181,summer,light rain,20.3,65,4144,3137,56.9,43.1,34399.7,13285.4,8.57,-5
2020-09-01,9,Paris,188,summer,light rain,19.0,32,2114,1570,65.9,34.1,43819.7,16133.7,6.98,4
2020-09-01,9,Milan,187,summer,heavy rain,22.27,59,1683,1298,66.5,33.5,32866.3,12059.1,6.73,-1
2020-09-01,9,Madrid,182,summer,clear,35.49,93,16206,14924,65.1,34.9,145737.5,53880.7,8.33,4
2020-09-01,9,Berlin,190,summer,light rain,30.83,76,5122,4323,63.0,37.0,56253.8,21033.5,6.63,4
2020-09-01,9,London,184,summer,cloudy,23.69,82,11388,9721,56.0,44.0,248103.2,96284.2,7.58,5
2020-09-02,9,Paris,183,summer,cloudy,16.21,62,8634,7156,64.2,35.8,140769.8,52309.9,7.21,4
2020-09-02,9,Milan,181,summer,clear,28.34,83,14371,11618,63.0,37.0,102790.6,38438.6,6.83,2
2020-09-02,9,Madrid,190,summer,heavy rain,22.16,66,1912,1541,68.5,31.5,3263.4,1184.6,7.72,2
2020-09-02,9,Berlin,186,summer,cloudy,30.82,88,12419,10347,62.1,37.9,117864.1,44282.2,7.1,4
2020-09-02,9,London,180,summer,light rain,23.19,76,4813,3820,59.3,40.7,37336.8,14239.2,7.69,2
2020-09-03,9,Paris,197,summer,light rain,20.31,42,2960,2263,63.1,36.9,28490.9,10648.7,6.38,-5
2020-09-03,9,Milan,195,summer,light rain,27.57,75,5127,4315,71.5,28.5,95595.8,34118.3,7.35,3
2020-09-03,9,Madrid,188,summer,clear,28.49,59,10720,8666,63.6,36.4,333996.2,124535.6,8.12,-7
2020-09-03,9,Berlin,186,summer,cloudy,20.03,63,8868,6521,64.6,35.4,236466.9,87678.7,7.37,4
2020-09-03,9,London,189,summer,cloudy,24.73,60,8633,6560,60.4,39.6,156855.3,59466.9,7.7,-5
2020-09-04,9,Paris,188,summer,cloudy,25.65,61,8687,7557,64.4,35.6,98268.7,36474.6,7.78,-4
2020-09-04,9,Milan,199,summer,cloudy,34.06,71,10734,8538,62.9,37.1,109544.6,40994.6,7.75,3
2020-09-04,9,Madrid,183,summer,clear,35.2,76,13343,12180,63.0,37.0,258201.5,96566.8,7.34,6
2020-09-04,9,Berlin,186,summer,clear,30.61,67,11909,8858,62.6,37.4,17156.9,6430.9,7.59,4
2020-09-04,9,London,196,summer,cloudy,22.91,66,9829,7890,67.3,32.7,158970.0,58091.6,7.74,-2
2020-09-05,9,Paris,194,summer,clear,32.26,100,18556,14476,62.9,37.1,260689.4,97575.1,5.99,1
2020-09-05,9,Milan,192,summer,cloudy,19.86,54,7927,6753,67.0,33.0,122063.2,44677.5,6.76,3
2020-09-05,9,Madrid,182,summer,clear,19.98,74,12916,10192,60.1,39.9,287638.1,109224.7,7.77,-2
2020-09-05,9,Berlin,186,summer,cloudy,24.48,77,10853,9313,62.6,37.4,127274.8,47702.4,7.75,2
2020-09-05,9,London,197,summer,light rain,23.28,52,3619,3007,62.0,38.0,49395.8,18573.9,7.29,-4
2020-09-06,9,Paris,196,summer,heavy rain,25.14,77,2275,1884,64.4,35.6,55452.5,20582.9,7.72,-4
2020-09-06,9,Milan,195,summer,heavy rain,26.41,84,2481,1906,63.9,36.1,31200.3,11610.7,7.39,3
2020-09-06,9,Madrid,195,summer,clear,20.41,61,11437,8817,61.2,38.8,163338.5,61669.9,7.22,7
2020-09-06,9,Berlin,195,summer,cloudy,28.25,81,11937,8883,64.8,35.2,385664.3,142826.6,7.45,8
2020-09-06,9,London,190,summer,cloudy,28.55,76,10953,8526,63.7,36.3,233238.2,86883.2,6.59,3
2020-09-07,9,Paris,187,summer,clear,19.46,46,8215,6706,62.1,37.9,83598.9,31408.7,6.38,4
2020-09-07,9,Milan,193,summer,heavy rain,27.85,89,2587,2002,67.3,32.7,44407.3,16229.4,7.61,7
2020-09-07,9,Madrid,187,summer,heavy rain,34.89,81,2299,2026,62.1,37.9,56257.9,21146.3,8.03,1
2020-09-07,9,Berlin,186,summer,light rain,23.43,44,2915,2371,66.4,33.6,27348.2,10043.9,6.52,4
2020-09-07,9,London,193,summer,light rain,18.03,46,3161,2674,65.0,35.0,29864.7,11048.7,7.84,3
2020-09-08,9,Paris,192,summer,cloudy,20.64,64,9283,6882,60.0,40.0,231331.3,87901.4,6.78,7
2020-09-08,9,Milan,187,summer,light rain,22.27,68,4517,3221,64.4,35.6,86320.9,32044.4,7.0,-2
2020-09-08,9,Madrid,179,summer,light rain,27.09,89,5638,4698,61.0,39.0,88218.0,33351.2,6.79,4
2020-09-08,9,Berlin,191,summer,cloudy,34.16,81,11673,9451,64.0,36.0,255860.6,95156.7,7.22,4
2020-09-08,9,London,192,summer,heavy rain,16.58,79,2290,1646,69.9,30.1,25642.1,9234.9,8.69,-5
2020-09-09,9,Paris,184,summer,clear,17.18,48,8590,7241,68.1,31.9,41266.9,15009.7,7.19,7
2020-09-09,9,Milan,192,summer,clear,31.64,106,19390,16443,69.1,30.9,427173.2,154570.3,7.44,6
2020-09-09,9,Madrid,183,summer,cloudy,30.9,73,10099,8937,65.4,34.6,102639.3,37885.5,7.48,7
2020-09-09,9,Berlin,188,summer,light rain,14.56,56,3711,3018,62.7,37.3,63151.7,23661.6,7.66,6
2020-09-09,9,London,198,summer,clear,21.63,59,11209,9008,68.0,32.0,133151.6,48475.0,7.21,3
2020-09-10,9,Paris,190,summer,clear,27.2,81,14730,12962,63.2,36.8,215831.7,80646.5,7.69,0
2020-09-10,9,Milan,186,summer,heavy rain,32.02,75,2125,1765,66.3,33.7,75863.4,27865.3,7.25,4
2020-09-10,9,Madrid,190,summer,clear,28.54,74,13433,10970,66.0,34.0,208779.2,76831.0,7.75,4
2020-09-10,9,Berlin,190,summer,light rain,16.29,34,2298,2013,65.4,34.6,15556.7,5742.8,7.64,7
2020-09-10,9,London,185,summer,clear,15.02,39,6970,4760,68.2,31.8,206973.6,75236.7,8.33,1
2020-09-11,9,Paris,189,summer,clear,25.02,69,12588,10478,68.5,31.5,279239.5,101349.4,7.67,4
2020-09-11,9,Milan,184,summer,light rain,20.69,66,4312,3590,63.6,36.4,81076.1,30232.2,7.59,4
2020-09-11,9,Madrid,186,summer,heavy rain,32.91,88,2478,2001,63.5,36.5,53194.3,19844.3,6.95,-2
2020-09-11,9,Berlin,188,summer,clear,17.34,61,11032,9212,66.0,34.0,97170.6,35754.0,6.71,2
2020-09-11,9,London,196,summer,cloudy,26.11,68,10108,8375,65.4,34.6,224479.0,82894.6,7.71,-4
2020-09-12,9,Paris,186,summer,heavy rain,22.04,45,1265,1038,63.3,36.7,9850.0,3678.0,8.05,5
2020-09-12,9,Milan,181,summer,clear,36.07,93,16108,13958,62.1,37.9,115317.5,43331.4,6.52,8
2020-09-12,9,Madrid,192,summer,cloudy,30.49,84,12227,8631,66.9,33.1,166631.6,61018.4,7.23,4
2020-09-12,9,Berlin,190,summer,cloudy,19.47,61,8847,7497,66.2,33.8,235885.3,86723.4,7.75,6
2020-09-12,9,London,184,summer,light rain,17.96,62,4027,2997,64.2,35.8,42313.5,15726.2,8.25,-8
2020-09-13,9,Paris,187,summer,cloudy,25.95,66,9338,7813,64.6,35.4,86024.4,31899.1,8.52,-4
2020-09-13,9,Milan,195,summer,cloudy,29.84,89,13136,10486,65.0,35.0,367267.5,135860.1,7.54,-4
2020-09-13,9,Madrid,183,summer,light rain,32.14,89,5742,4742,60.3,39.7,38697.9,14682.1,6.31,8
2020-09-13,9,Berlin,195,summer,heavy rain,13.29,28,827,641,57.0,43.0,14336.4,5532.7,7.52,7
2020-09-13,9,London,196,summer,light rain,19.09,48,3320,2406,62.8,37.2,62178.9,23279.8,8.08,-5
2020-09-14,9,Paris,196,summer,cloudy,28.37,86,12737,9783,60.9,39.1,45380.4,17163.8,7.41,6
2020-09-14,9,Milan,193,summer,clear,24.93,59,10984,9381,64.2,35.8,69446.0,25803.3,7.45,3
2020-09-14,9,Madrid,190,summer,clear,35.11,85,15453,12598,63.0,37.0,148139.1,55414.9,8.75,-6
2020-09-14,9,Berlin,192,summer,light rain,28.16,68,4638,3445,60.1,39.9,449.3,170.7,8.01,6
2020-09-14,9,London,194,summer,heavy rain,12.97,58,1716,1456,70.0,30.0,47596.4,17133.9,8.14,-3
2020-09-15,9,Paris,186,summer,cloudy,22.79,79,11198,8239,62.6,37.4,53856.4,20180.2,7.02,5
2020-09-15,9,Milan,187,summer,clear,33.55,93,16639,12428,60.2,39.8,24252.9,9206.6,7.36,4
2020-09-15,9,Madrid,192,summer,cloudy,25.51,68,9915,7718,64.5,35.5,284937.0,105725.8,6.58,-1
2020-09-15,9,Berlin,194,summer,light rain,22.04,51,3538,2908,68.0,32.0,39342.1,14317.7,6.29,4
2020-09-15,9,London,192,summer,light rain,20.22,73,4946,3950,63.6,36.4,112068.1,41782.7,7.71,5
2020-09-16,9,Paris,182,summer,light rain,28.47,77,4947,4059,63.9,36.1,59689.7,22216.5,7.0,4
2020-09-16,9,Milan,191,summer,heavy rain,32.26,92,2664,1883,62.3,37.7,44581.6,16739.1,7.81,4
2020-09-16,9,Madrid,189,summer,light rain,40.47,101,6716,5360,66.6,33.4,74172.4,27209.0,7.81,-7
2020-09-16,9,Berlin,192,summer,light rain,19.7,26,1802,1346,63.3,36.7,27674.7,10332.6,7.75,6
2020-09-16,9,London,191,summer,cloudy,19.02,61,8886,7412,56.6,43.4,998.6,386.2,7.14,-5
2020-09-17,9,Paris,184,summer,light rain,19.22,63,4084,3428,63.0,37.0,660.9,247.2,8.36,6
2020-09-17,9,Milan,195,summer,heavy rain,30.44,80,2373,1779,66.2,33.8,22282.6,8189.3,8.05,3
2020-09-17,9,Madrid,189,summer,clear,24.01,72,13068,11599,67.3,32.7,71553.2,26147.3,7.71,1
2020-09-17,9,Berlin,193,summer,light rain,28.01,79,5356,3603,60.6,39.4,27114.1,10272.8,9.03,2
2020-09-17,9,London,183,summer,cloudy,19.11,39,5366,3818,62.5,37.5,11306.3,4239.8,7.33,-5
2020-09-18,9,Paris,193,summer,cloudy,13.14,24,3561,2982,64.5,35.5,73977.3,27441.1,7.54,-5
2020-09-18,9,Milan,185,summer,light rain,23.79,85,5563,4177,65.7,34.3,151338.0,55775.0,7.52,-3
2020-09-18,9,Madrid,195,summer,light rain,34.46,79,5406,4188,62.8,37.2,85937.2,32170.0,8.64,7
2020-09-18,9,Berlin,194,summer,light rain,26.8,70,4803,4109,62.2,37.8,1214.7,456.3,7.98,3
2020-09-18,9,London,197,summer,cloudy,23.43,59,8770,5956,61.8,38.2,117773.7,44322.8,7.89,4
2020-09-19,9,Paris,188,summer,clear,27.36,82,14729,10781,71.0,29.0,189890.0,67964.4,8.1,9
2020-09-19,9,Milan,190,summer,cloudy,29.47,70,10036,9395,66.2,33.8,205545.1,75578.9,7.69,-4
2020-09-19,9,Madrid,193,summer,clear,35.23,86,15805,12331,64.3,35.7,323103.6,119977.7,5.86,-1
2020-09-19,9,Berlin,186,summer,clear,17.72,71,12604,10169,69.5,30.5,39987.4,14438.6,9.11,4
2020-09-19,9,London,197,summer,clear,20.53,72,13537,10844,63.5,36.5,344557.9,128511.6,6.98,10
2020-09-20,9,Paris,193,summer,light rain,21.11,66,4496,3711,65.8,34.2,31500.9,11607.2,8.4,7
2020-09-20,9,Milan,184,summer,clear,36.0,86,15125,13279,63.4,36.6,57968.5,21629.2,7.77,0
2020-09-20,9,Madrid,188,summer,cloudy,29.18,72,10250,8653,65.6,34.4,117897.5,43487.3,6.83,7
2020-09-20,9,Berlin,187,summer,cloudy,19.56,61,8576,6934,66.7,33.3,43970.9,16123.1,8.41,-7
2020-09-20,9,London,183,summer,clear,15.34,41,7242,6092,67.8,32.2,71546.1,26069.4,7.11,7
2020-09-21,9,Paris,193,summer,light rain,16.88,73,4986,4087,66.9,33.1,101861.6,37304.7,7.72,7
2020-09-21,9,Milan,186,summer,clear,33.19,80,14227,10661,64.4,35.6,185328.0,68790.0,6.67,6
2020-09-21,9,Madrid,191,summer,light rain,31.84,73,4923,4186,60.7,39.3,57674.3,21835.6,7.97,-1
2020-09-21,9,Berlin,189,summer,clear,19.49,56,10133,7836,65.8,34.2,156811.2,57775.3,7.98,7
2020-09-21,9,London,194,summer,cloudy,19.88,54,7954,6550,64.9,35.1,120757.6,44698.1,7.42,-4
2020-09-22,9,Paris,192,autumn,light rain,10.69,28,1910,1582,64.6,35.4,16086.3,5964.0,8.07,3
2020-09-22,9,Milan,189,autumn,clear,18.32,70,12701,10889,59.9,40.1,208070.0,79104.7,6.86,2
2020-09-22,9,Madrid,199,autumn,clear,20.74,69,13269,10607,66.8,33.2,161576.7,59188.4,7.56,-6
2020-09-22,9,Berlin,183,autumn,light rain,13.51,42,2708,2359,63.7,36.3,17714.8,6601.7,7.93,5
2020-09-22,9,London,195,autumn,clear,8.6,29,5507,3924,62.7,37.3,103845.5,38904.0,7.09,-3
2020-09-23,9,Paris,190,autumn,cloudy,17.93,51,7410,5927,71.3,28.7,37368.8,13355.5,6.81,4
2020-09-23,9,Milan,188,autumn,clear,16.54,58,10549,8821,59.4,40.6,214938.1,81917.1,9.22,6
2020-09-23,9,Madrid,199,autumn,clear,19.26,62,11842,8689,63.5,36.5,172383.3,64299.8,7.95,-2
2020-09-23,9,Berlin,189,autumn,cloudy,12.58,36,5238,4145,65.5,34.5,132630.5,48930.5,8.07,7
2020-09-23,9,London,190,autumn,clear,15.68,43,7894,6419,67.6,32.4,67171.1,24507.5,8.07,-6
2020-09-24,9,Paris,192,autumn,light rain,13.68,39,2629,2204,65.0,35.0,45367.6,16784.9,8.91,3
2020-09-24,9,Milan,196,autumn,heavy rain,13.98,43,1274,1048,63.4,36.6,14203.5,5299.4,8.4,5
2020-09-24,9,Madrid,188,autumn,clear,9.47,12,2257,1978,67.6,32.4,31058.3,11331.3,9.2,-5
2020-09-24,9,Berlin,194,autumn,clear,9.86,44,8238,7024,61.2,38.8,240323.8,90734.1,6.67,6
2020-09-24,9,London,197,autumn,cloudy,19.7,76,11317,9877,64.3,35.7,54427.3,20213.0,6.82,2
2020-09-25,9,Paris,189,autumn,cloudy,10.67,27,3938,3456,60.2,39.8,49189.4,18672.2,7.71,5
2020-09-25,9,Milan,193,autumn,clear,21.69,79,14550,11352,64.8,35.2,88111.2,32644.7,6.83,1
2020-09-25,9,Madrid,187,autumn,clear,22.97,71,12627,9944,67.1,32.9,323325.1,118303.6,7.11,-3
2020-09-25,9,Berlin,192,autumn,cloudy,11.77,50,7232,5140,59.4,40.6,12030.9,4585.2,5.46,2
2020-09-25,9,London,192,autumn,cloudy,11.78,18,2704,2266,67.7,32.3,17123.5,6243.3,7.23,5
2020-09-26,9,Paris,192,autumn,cloudy,7.22,37,5358,3913,71.1,28.9,69093.7,24717.8,5.77,3
2020-09-26,9,Milan,190,autumn,heavy rain,13.18,29,851,735,69.6,30.4,14915.7,5381.9,8.16,-5
2020-09-26,9,Madrid,199,autumn,clear,22.21,72,13786,11713,64.9,35.1,168528.6,62400.9,7.31,7
2020-09-26,9,Berlin,196,autumn,light rain,13.72,46,3181,2453,63.7,36.3,52362.9,19514.1,8.58,4
2020-09-26,9,London,188,autumn,light rain,10.05,32,2173,1723,72.5,27.5,75543.4,26815.4,7.29,-6
2020-09-27,9,Paris,191,autumn,cloudy,11.34,28,4117,3470,62.7,37.3,67557.8,25313.0,7.71,0
2020-09-27,9,Milan,176,autumn,cloudy,8.04,27,3605,3056,64.1,35.9,99354.2,36946.9,5.54,2
2020-09-27,9,Madrid,188,autumn,cloudy,25.75,81,11600,9414,66.3,33.7,327738.6,120434.7,7.87,1
2020-09-27,9,Berlin,183,autumn,light rain,9.36,48,3123,2662,66.7,33.3,64716.4,23725.5,7.1,4
2020-09-27,9,London,188,autumn,clear,14.19,43,7745,7011,63.9,36.1,193685.0,72102.2,9.23,6
2020-09-28,9,Paris,194,autumn,clear,11.8,24,4502,3703,66.7,33.3,70794.1,25950.8,6.96,9
2020-09-28,9,Milan,190,autumn,light rain,5.19,18,1263,974,63.1,36.9,40463.0,15128.3,7.38,5
2020-09-28,9,Madrid,191,autumn,heavy rain,22.98,68,1957,1494,66.0,34.0,28042.9,10321.3,7.26,7
2020-09-28,9,Berlin,190,autumn,cloudy,11.5,41,5908,4901,60.9,39.1,105170.4,39775.6,6.81,5
2020-09-28,9,London,190,autumn,light rain,11.99,40,2667,2319,63.7,36.3,29513.7,10998.4,8.17,9
2020-09-29,9,Paris,195,autumn,clear,21.74,67,12550,9223,67.5,32.5,280423.4,102366.4,8.23,-3
2020-09-29,9,Milan,191,autumn,cloudy,13.78,25,3666,2634,64.6,35.4,97819.2,36264.7,7.05,-5
2020-09-29,9,Madrid,192,autumn,clear,17.4,57,10451,8523,58.7,41.3,191730.3,73359.6,7.35,4
2020-09-29,9,Berlin,188,autumn,clear,14.55,48,8725,6316,65.1,34.9,16683.5,6170.1,8.04,6
2020-09-29,9,London,190,autumn,light rain,15.88,29,1956,1424,63.5,36.5,11311.8,4220.4,7.64,4
2020-09-30,9,Paris,184,autumn,cloudy,14.18,60,8396,6757,74.3,25.7,64197.2,22564.7,7.39,6
2020-09-30,9,Milan,189,autumn,heavy rain,16.79,29,825,625,64.6,35.4,11777.3,4366.2,6.94,-5
2020-09-30,9,Madrid,190,autumn,cloudy,28.45,88,12677,10158,67.1,32.9,269350.8,98529.5,8.2,5
2020-09-30,9,Berlin,191,autumn,clear,13.97,51,9423,7411,65.2,34.8,86499.4,31965.6,8.06,-5
2020-09-30,9,London,190,autumn,light rain,9.1,21,1421,1220,68.7,31.3,14422.7,5230.4,8.1,-2
2020-10-01,10,Paris,187,autumn,clear,8.56,23,4139,3126,62.4,37.6,104858.6,39341.2,7.02,4
2020-10-01,10,Milan,193,autumn,light rain,21.31,50,3424,2476,69.6,30.4,112249.9,40491.1,7.77,3
2020-10-01,10,Madrid,186,autumn,clear,20.21,51,9035,7207,61.0,39.0,192666.5,72841.2,6.32,6
2020-10-01,10,Berlin,188,autumn,light rain,16.36,56,3737,2857,65.0,35.0,16456.9,6087.9,8.24,7
2020-10-01,10,London,182,autumn,light rain,15.0,51,3267,2497,69.6,30.4,75844.0,27370.3,7.54,8
2020-10-02,10,Paris,186,autumn,light rain,19.73,47,3110,2372,61.8,38.2,52238.6,19660.4,6.97,4
2020-10-02,10,Milan,198,autumn,light rain,18.35,71,4990,4310,63.9,36.1,106060.0,39482.8,7.09,-5
2020-10-02,10,Madrid,192,autumn,clear,19.98,49,9124,7396,63.2,36.8,283310.9,105847.2,8.4,5
2020-10-02,10,Berlin,187,autumn,light rain,9.75,32,2121,1587,66.6,33.4,56697.2,20799.5,8.02,-5
2020-10-02,10,London,190,autumn,light rain,19.29,60,4018,2989,65.2,34.8,58768.2,21722.4,7.54,-5
2020-10-03,10,Paris,198,autumn,cloudy,21.85,57,8600,7054,71.5,28.5,345098.7,123170.3,7.53,4
2020-10-03,10,Milan,190,autumn,light rain,8.7,32,2140,1749,69.2,30.8,52753.6,19079.6,6.32,5
2020-10-03,10,Madrid,185,autumn,light rain,23.75,62,4083,3544,65.4,34.6,25537.9,9431.1,6.53,-6
2020-10-03,10,Berlin,196,autumn,heavy rain,11.73,20,601,468,66.9,33.1,8469.3,3100.7,7.54,5
2020-10-03,10,London,199,autumn,clear,2.19,12,2301,1771,69.1,30.9,58141.6,21031.8,6.58,-2
2020-10-04,10,Paris,198,autumn,clear,11.08,17,3334,2815,63.6,36.4,73283.4,27320.8,8.57,6
2020-10-04,10,Milan,186,autumn,heavy rain,24.08,69,1951,1481,74.2,25.8,43828.2,15406.1,6.74,-5
2020-10-04,10,Madrid,190,autumn,clear,17.65,39,7123,5605,65.2,34.8,135719.7,50168.4,7.93,5
2020-10-04,10,Berlin,189,autumn,clear,23.55,60,10942,8446,66.1,33.9,279258.6,102730.0,7.06,3
2020-10-04,10,London,184,autumn,light rain,18.81,61,3945,3056,65.5,34.5,71084.2,26233.9,6.87,-2
2020-10-05,10,Paris,183,autumn,clear,8.87,43,7516,5628,75.1,24.9,244248.0,85418.5,8.08,4
2020-10-05,10,Milan,176,autumn,clear,17.71,46,7763,5772,67.8,32.2,243565.6,88748.0,7.88,1
2020-10-05,10,Madrid,192,autumn,clear,19.38,59,10797,8935,69.1,30.9,162252.8,58715.4,7.76,1
2020-10-05,10,Berlin,187,autumn,clear,12.66,48,8683,6772,62.9,37.1,203607.8,76203.7,7.53,-8
2020-10-05,10,London,193,autumn,cloudy,18.41,50,7259,5713,60.7,39.3,102597.0,38840.1,7.83,3
2020-10-06,10,Paris,187,autumn,light rain,18.67,57,3781,3061,69.3,30.7,31661.4,11444.2,7.61,6
2020-10-06,10,Milan,188,autumn,clear,15.28,58,10548,8538,63.2,36.8,133102.1,49730.5,6.64,-4
2020-10-06,10,Madrid,193,autumn,heavy rain,18.37,49,1430,1052,64.3,35.7,34493.3,12811.9,6.89,4
2020-10-06,10,Berlin,185,autumn,cloudy,9.43,31,4312,3203,66.6,33.4,55029.8,20182.9,6.91,7
2020-10-06,10,London,193,autumn,light rain,14.14,37,2521,1857,67.7,32.3,51512.3,18782.2,8.14,-3
2020-10-07,10,Paris,196,autumn,clear,19.73,54,10141,7967,59.3,40.7,291646.1,111247.6,7.47,6
2020-10-07,10,Milan,184,autumn,clear,14.81,38,6740,5126,68.8,31.2,257442.3,93281.0,8.39,5
2020-10-07,10,Madrid,193,autumn,clear,17.42,57,10573,6905,71.4,28.6,23609.3,8433.2,6.77,-9
2020-10-07,10,Berlin,183,autumn,light rain,0.23,28,1805,1470,67.0,33.0,51658.2,18905.3,7.9,5
2020-10-07,10,London,186,autumn,heavy rain,14.74,39,1108,899,65.3,34.7,23121.8,8539.8,6.14,5
2020-10-08,10,Paris,187,autumn,cloudy,8.32,3,502,383,65.0,35.0,1647.8,609.7,6.93,4
2020-10-08,10,Milan,182,autumn,light rain,20.26,61,3917,3185,72.9,27.1,17820.8,6312.0,7.65,4
2020-10-08,10,Madrid,183,autumn,light rain,20.02,49,3174,2870,62.4,37.6,38898.6,14596.3,7.37,-6
2020-10-08,10,Berlin,187,autumn,cloudy,17.1,47,6719,5810,64.7,35.3,29167.7,10810.4,8.23,2
2020-10-08,10,London,185,autumn,light rain,8.4,54,3517,2612,68.0,32.0,43992.9,16010.7,4.84,6
2020-10-09,10,Paris,192,autumn,heavy rain,9.52,21,613,486,68.7,31.3,3309.3,1199.8,7.82,2
2020-10-09,10,Milan,182,autumn,clear,18.89,64,11146,9592,63.7,36.3,23218.9,8652.5,5.9,7
2020-10-09,10,Madrid,187,autumn,cloudy,26.8,71,10076,7760,66.8,33.2,181481.2,66476.9,6.87,9
2020-10-09,10,Berlin,188,autumn,heavy rain,11.99,32,911,640,60.6,39.4,8811.4,3337.3,6.67,5
2020-10-09,10,London,189,autumn,cloudy,17.42,39,5543,4043,69.4,30.6,123424.8,44569.8,7.77,3
2020-10-10,10,Paris,193,autumn,cloudy,1.79,17,2571,1927,63.7,36.3,52488.8,19554.3,8.42,-2
2020-10-10,10,Milan,180,autumn,light rain,26.31,73,4653,3920,65.7,34.3,167851.0,61877.5,8.91,5
2020-10-10,10,Madrid,191,autumn,cloudy,17.69,60,8680,6772,62.4,37.6,117124.9,43954.2,6.53,-3
2020-10-10,10,Berlin,186,autumn,light rain,22.45,54,3582,2775,67.4,32.6,85644.8,31270.2,7.03,4
2020-10-10,10,London,187,autumn,heavy rain,2.39,11,322,260,71.0,29.0,9269.1,3318.0,7.87,-3
2020-10-11,10,Paris,194,autumn,heavy rain,14.99,44,1294,1024,71.1,28.9,14714.6,5263.9,8.81,5
2020-10-11,10,Milan,194,autumn,light rain,19.61,57,3903,2981,67.6,32.4,11540.2,4210.0,8.24,3
2020-10-11,10,Madrid,195,autumn,cloudy,19.42,61,9020,7072,71.9,28.1,92472.7,32940.5,8.19,5
2020-10-11,10,Berlin,192,autumn,heavy rain,7.1,20,586,507,59.8,40.2,20644.7,7855.0,7.65,0
2020-10-11,10,London,188,autumn,light rain,10.74,35,2332,1939,65.1,34.9,45594.2,16865.3,7.93,2
2020-10-12,10,Paris,188,autumn,cloudy,14.94,26,3775,3004,70.8,29.2,51543.4,18469.3,6.65,8
2020-10-12,10,Milan,193,autumn,clear,22.47,70,12929,10636,67.8,32.2,245895.1,89585.3,7.84,7
